Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
3/10/2000,BRITANNIA,EQ,499.65,500,517.9,470,490,486.15,487.73,36935,1.80145E+12,,,
3/13/2000,BRITANNIA,EQ,486.15,500,520,487,512,512,504.55,13605,6.8644E+11,,,
3/14/2000,BRITANNIA,EQ,512,510,530,490,528.75,519.95,497.86,30386,1.5128E+12,,,
3/15/2000,BRITANNIA,EQ,519.95,520,561.55,520,543,540.1,548.53,16605,9.10826E+11,,,
3/16/2000,BRITANNIA,EQ,540.1,547.6,559.85,520,540,543.65,537.44,9879,5.30937E+11,,,
3/21/2000,BRITANNIA,EQ,543.65,550,554.95,535.1,545,544.85,545.73,22765,1.24235E+12,,,
3/22/2000,BRITANNIA,EQ,544.85,563,587,558,575,573.25,567.46,19318,1.09621E+12,,,
3/23/2000,BRITANNIA,EQ,573.25,590,595,572.25,580,579.45,578.37,19081,1.10359E+12,,,
3/24/2000,BRITANNIA,EQ,579.45,581,613,581,595,599.3,595.86,10517,6.26665E+11,,,
3/27/2000,BRITANNIA,EQ,599.3,609,642,595,642,636.6,625.69,14160,8.85978E+11,,,
3/28/2000,BRITANNIA,EQ,636.6,640.1,651,622.25,630,629.6,630.97,12543,7.91426E+11,,,
3/29/2000,BRITANNIA,EQ,629.6,654,675,625,640,643.65,646.73,19000,1.22878E+12,,,
3/30/2000,BRITANNIA,EQ,643.65,625,635,605,618,621.2,620.65,13117,8.14106E+11,,,
3/31/2000,BRITANNIA,EQ,621.2,624,629.9,605,620,619.8,616.52,9611,5.92537E+11,,,
4/3/2000,BRITANNIA,EQ,619.8,612,618,571.55,602,601.35,604.59,6724,4.06528E+11,,,
4/4/2000,BRITANNIA,EQ,601.35,575,589,555,575,567.8,568.82,14661,8.33941E+11,,,
4/5/2000,BRITANNIA,EQ,567.8,560,590,560,580,578.8,579.13,4633,2.68311E+11,,,
4/6/2000,BRITANNIA,EQ,578.8,581.05,600,566.05,589.9,590.5,583.38,8586,5.00886E+11,,,
4/7/2000,BRITANNIA,EQ,590.5,605,610,580,595,597.35,596.56,9008,5.37382E+11,,,
4/10/2000,BRITANNIA,EQ,597.35,601,607.9,572.2,578,581.45,584.62,8021,4.6892E+11,,,
4/11/2000,BRITANNIA,EQ,581.45,572.2,588,570,575.1,577.9,572.81,9696,5.55395E+11,,,
4/12/2000,BRITANNIA,EQ,577.9,584,584,566,567,571.2,570.5,4765,2.71844E+11,,,
4/13/2000,BRITANNIA,EQ,571.2,555.1,575,555.1,574,571.85,568.86,7322,4.16517E+11,,,
4/17/2000,BRITANNIA,EQ,571.85,560,560,526.1,526.1,526.1,527.5,7624,4.02164E+11,,,
4/18/2000,BRITANNIA,EQ,526.1,532,539,491.1,506,505.5,509.69,20552,1.04751E+12,,,
4/19/2000,BRITANNIA,EQ,505.5,539.9,539.9,510,518,521.2,519,5284,2.7424E+11,,,
4/20/2000,BRITANNIA,EQ,521.2,525,548,503.05,534.9,530.15,518.88,7904,4.10122E+11,,,
4/24/2000,BRITANNIA,EQ,530.15,528,528,505,509.8,505.95,509.7,6788,3.45982E+11,,,
4/25/2000,BRITANNIA,EQ,505.95,505,520,505,520,508.95,508.56,16236,8.25691E+11,,,
4/26/2000,BRITANNIA,EQ,508.95,519.9,524,512,518,520.7,519.86,9704,5.04469E+11,,,
4/27/2000,BRITANNIA,EQ,520.7,511,520,507,512,510.15,511.95,4809,2.46195E+11,,,
4/28/2000,BRITANNIA,EQ,510.15,520,520,505,509,505.45,505.72,9443,4.77548E+11,,,
5/2/2000,BRITANNIA,EQ,505.45,502,513.95,495,505,505.45,501.62,10962,5.49871E+11,,,
5/3/2000,BRITANNIA,EQ,505.45,492.05,505,485,503.85,495.85,492.91,7994,3.9403E+11,,,
5/4/2000,BRITANNIA,EQ,495.85,520,546,506,536,533.3,534.8,8114,4.33933E+11,,,
5/5/2000,BRITANNIA,EQ,533.3,540,589,528,576.05,578.6,570.25,28372,1.6179E+12,,,
5/8/2000,BRITANNIA,EQ,578.6,590,608,580.25,585.3,590.4,593.56,19417,1.15251E+12,,,
5/9/2000,BRITANNIA,EQ,590.4,579,595,565,587.05,589.8,583.31,9058,5.28358E+11,,,
5/10/2000,BRITANNIA,EQ,589.8,608,608,580,590,590.15,590.07,8561,5.05158E+11,,,
5/11/2000,BRITANNIA,EQ,590.15,584,609.95,551.5,609.95,593.8,581.55,15755,9.1623E+11,,,
5/12/2000,BRITANNIA,EQ,593.8,595,600,565,571,570.15,579.58,14842,8.60217E+11,,,
5/15/2000,BRITANNIA,EQ,570.15,555,558,525.05,541,540.15,540.77,20010,1.08209E+12,,,
5/16/2000,BRITANNIA,EQ,540.15,531,545,505.15,516,515.9,534.61,28934,1.54685E+12,,,
5/17/2000,BRITANNIA,EQ,515.9,530,540,488,513.75,512,507.46,24727,1.2548E+12,,,
5/18/2000,BRITANNIA,EQ,512,513.75,514.95,502,510.75,510.7,508.68,2875,1.46246E+11,,,
5/19/2000,BRITANNIA,EQ,510.7,491,511.95,485,498,501.85,501.28,5496,2.75503E+11,,,
5/22/2000,BRITANNIA,EQ,501.85,481.1,502.7,481.1,499.9,499.05,497.24,4529,2.252E+11,,,
5/23/2000,BRITANNIA,EQ,499.05,500,504.8,493,500,499.65,499.54,22684,1.13317E+12,,,
5/24/2000,BRITANNIA,EQ,499.65,495,507.9,490,504.9,501.75,500.85,5753,2.88137E+11,,,
5/25/2000,BRITANNIA,EQ,501.75,501,535,501,509.05,509.9,507.47,10167,5.15944E+11,,,
5/26/2000,BRITANNIA,EQ,509.9,510,550.7,504.2,550,549.55,522.12,30464,1.59059E+12,,,
5/29/2000,BRITANNIA,EQ,549.55,559,590,550,586.25,584.2,575.23,23693,1.36289E+12,,,
5/30/2000,BRITANNIA,EQ,584.2,594.95,605,572,595,598.4,591.06,17774,1.05054E+12,,,
5/31/2000,BRITANNIA,EQ,598.4,600,635,592.5,615.05,620.25,616.64,24362,1.50225E+12,,,
6/1/2000,BRITANNIA,EQ,620.25,600,614.3,600,607,607.15,610.09,9868,6.02033E+11,,,
6/2/2000,BRITANNIA,EQ,607.15,600,627,590,622,619.95,615.22,11715,7.20729E+11,,,
6/5/2000,BRITANNIA,EQ,619.95,629,647,610,611,612.8,628.79,7752,4.87441E+11,,,
6/6/2000,BRITANNIA,EQ,612.8,612,619.05,600.25,607,613,610.32,6271,3.8273E+11,,,
6/7/2000,BRITANNIA,EQ,613,606,610,598,603,602.15,603.02,5470,3.29852E+11,,,
6/8/2000,BRITANNIA,EQ,602.15,604,604,584,594,591.6,592.88,4839,2.86896E+11,,,
6/9/2000,BRITANNIA,EQ,591.6,586,603,585,589,589,591.41,3524,2.08412E+11,,,
6/12/2000,BRITANNIA,EQ,589,594,594,583,583,586.15,588.79,2057,1.21114E+11,,,
6/13/2000,BRITANNIA,EQ,586.15,600,600,575,580.05,584.9,584.48,4525,2.64475E+11,,,
6/14/2000,BRITANNIA,EQ,584.9,595,630,591,620,619.7,615.15,16946,1.04244E+12,,,
6/15/2000,BRITANNIA,EQ,619.7,605,622,601,615.25,613.2,611.04,8592,5.25003E+11,,,
6/16/2000,BRITANNIA,EQ,613.2,619,619,608,610,609.55,609.94,3675,2.24152E+11,,,
6/19/2000,BRITANNIA,EQ,609.55,615,621,595,604,603.95,608.01,5192,3.1568E+11,,,
6/20/2000,BRITANNIA,EQ,603.95,609,609,595,595.5,599.65,599.02,4035,2.41706E+11,,,
6/21/2000,BRITANNIA,EQ,599.65,590.05,610,585,591,589.35,591.56,13283,7.85774E+11,,,
6/22/2000,BRITANNIA,EQ,589.35,594.4,596.75,572.5,589,592.55,583.61,5451,3.18127E+11,,,
6/23/2000,BRITANNIA,EQ,592.55,589,590,578,584,580.35,584.39,2442,1.42707E+11,,,
6/26/2000,BRITANNIA,EQ,580.35,582,582,565,571,572.4,576.56,29469,1.69906E+12,,,
6/27/2000,BRITANNIA,EQ,572.4,570,585.35,570,575,576.55,579.74,8044,4.66344E+11,,,
6/28/2000,BRITANNIA,EQ,576.55,585,593,580.1,593,591.35,586.47,1992,1.16825E+11,,,
6/29/2000,BRITANNIA,EQ,591.35,592,613.5,591.1,612,609,605.19,7448,4.50745E+11,,,
6/30/2000,BRITANNIA,EQ,609,609,609,594.5,599,596.85,602.23,4922,2.96416E+11,,,
7/3/2000,BRITANNIA,EQ,596.85,615,620,604,610,612.7,611.98,8047,4.92457E+11,,,
7/4/2000,BRITANNIA,EQ,612.7,592,625,592,620,619.05,617.74,9677,5.97783E+11,,,
7/5/2000,BRITANNIA,EQ,619.05,620,629.25,612.55,614,617.9,619.79,4029,2.49713E+11,,,
7/6/2000,BRITANNIA,EQ,617.9,611,616,600,609,609,608.22,3794,2.30757E+11,,,
7/7/2000,BRITANNIA,EQ,609,600.05,618,600.05,618,614.95,610.98,14606,8.92393E+11,,,
7/10/2000,BRITANNIA,EQ,614.95,609.25,630,609.25,620.05,617.25,619.85,9352,5.79685E+11,,,
7/11/2000,BRITANNIA,EQ,617.25,615,639.8,610,628.5,628.65,626.61,10654,6.6759E+11,,,
7/12/2000,BRITANNIA,EQ,628.65,640,659,635,644.9,643.75,645.97,18175,1.17406E+12,,,
7/13/2000,BRITANNIA,EQ,643.75,652,653,638,652,649.95,648.29,34426,2.2318E+12,,,
7/14/2000,BRITANNIA,EQ,649.95,654.9,689,649.2,674,670.55,661.83,104763,6.93355E+12,,,
7/17/2000,BRITANNIA,EQ,670.55,680,683.9,660,680,678.3,674.1,30077,2.0275E+12,,,
7/18/2000,BRITANNIA,EQ,678.3,680,680,665.2,673.1,676.1,673.93,22386,1.50865E+12,,,
7/19/2000,BRITANNIA,EQ,676.1,678,678,665,675,672.9,671.66,11900,7.99275E+11,,,
7/20/2000,BRITANNIA,EQ,672.9,672,672,663,666,666.05,666.11,8007,5.33352E+11,,,
7/21/2000,BRITANNIA,EQ,666.05,660,665,650,655,651.65,656.13,7499,4.92035E+11,,,
7/24/2000,BRITANNIA,EQ,651.65,642.3,645,626,636,637,634.13,10855,6.88348E+11,,,
7/25/2000,BRITANNIA,EQ,637,625,664,620.05,658,654.85,645.02,9426,6.08E+11,,,
7/26/2000,BRITANNIA,EQ,654.85,674,680,658,675,672.15,671,17511,1.17499E+12,,,
7/27/2000,BRITANNIA,EQ,672.15,677,677.25,662,674,672.05,669.31,12501,8.36701E+11,,,
7/28/2000,BRITANNIA,EQ,672.05,670,679,665,675.9,675.5,670.28,77529,5.19658E+12,,,
7/31/2000,BRITANNIA,EQ,675.5,678,724,673.5,711.8,715.05,700.51,26394,1.84894E+12,,,
8/1/2000,BRITANNIA,EQ,715.05,710,715,685,697,699.55,696.9,15229,1.06131E+12,,,
8/2/2000,BRITANNIA,EQ,699.55,689,690,657.05,682,679.95,673.46,9647,6.49686E+11,,,
8/3/2000,BRITANNIA,EQ,679.95,682,682,671,676.75,675.8,674.36,2663,1.79583E+11,,,
8/4/2000,BRITANNIA,EQ,675.8,671,680,665,676.5,678.85,674.57,5989,4.03997E+11,,,
8/7/2000,BRITANNIA,EQ,678.85,671.05,674,667,673,671.35,670.53,2304,1.54491E+11,,,
8/8/2000,BRITANNIA,EQ,671.35,669,690,666,690,686.45,675.95,6145,4.15373E+11,,,
8/9/2000,BRITANNIA,EQ,686.45,689,710,676,697,697.55,696.96,14784,1.03039E+12,,,
8/10/2000,BRITANNIA,EQ,697.55,700,704.7,685,691,687.65,692.59,4276,2.9615E+11,,,
8/11/2000,BRITANNIA,EQ,687.65,694,694,680.1,687,688.6,686.84,3400,2.33526E+11,,,
8/14/2000,BRITANNIA,EQ,688.6,690,709,682,702.5,703.05,695.15,10393,7.22474E+11,,,
8/16/2000,BRITANNIA,EQ,703.05,695,705,680.1,698.25,702.15,694.59,8421,5.84912E+11,,,
8/17/2000,BRITANNIA,EQ,702.15,692,696.9,685,689.75,689.6,689.53,4879,3.36421E+11,,,
8/18/2000,BRITANNIA,EQ,689.6,686.1,694.5,680,688.6,690,686.76,3908,2.68388E+11,,,
8/21/2000,BRITANNIA,EQ,690,686.25,691,685,690,689.3,687.91,2021,1.39026E+11,,,
8/22/2000,BRITANNIA,EQ,689.3,690,690.5,675,676,681.9,682.8,4987,3.4051E+11,,,
8/23/2000,BRITANNIA,EQ,681.9,688,688,676,678.9,679.05,678.83,3252,2.20754E+11,,,
8/24/2000,BRITANNIA,EQ,679.05,676.5,679.9,665,672,673.8,673.52,2797,1.88383E+11,,,
8/25/2000,BRITANNIA,EQ,673.8,665.1,680,665.1,675,676.2,674.95,7625,5.14648E+11,,,
8/28/2000,BRITANNIA,EQ,676.2,688,690,670,675,674,675.14,3850,2.5993E+11,,,
8/29/2000,BRITANNIA,EQ,674,661,681,661,680.95,679.75,677.91,3838,2.60183E+11,,,
8/30/2000,BRITANNIA,EQ,679.75,683,683,672,675,675.05,675.55,3983,2.6907E+11,,,
8/31/2000,BRITANNIA,EQ,675.05,670.5,670.5,666,670,668.5,669.3,4503,3.01385E+11,,,
9/4/2000,BRITANNIA,EQ,668.5,670.1,673.5,651,665,661.8,666.01,11143,7.42139E+11,,,
9/5/2000,BRITANNIA,EQ,661.8,668,668,652,660,659.8,658.84,2457,1.61877E+11,,,
9/6/2000,BRITANNIA,EQ,659.8,670,679,650.05,663,664.6,665.93,14374,9.57214E+11,,,
9/7/2000,BRITANNIA,EQ,664.6,671,671,660,660,661.2,666.06,14245,9.48802E+11,,,
9/8/2000,BRITANNIA,EQ,661.2,641.5,663.95,640.05,648,649.9,650.27,17186,1.11756E+12,,,
9/11/2000,BRITANNIA,EQ,649.9,650,650,636.1,645,646.05,645.04,7886,5.08678E+11,,,
9/12/2000,BRITANNIA,EQ,646.05,634,646,625,625,626.1,633.4,6911,4.3774E+11,,,
9/13/2000,BRITANNIA,EQ,626.1,638,639.5,630,635,632.1,632.2,20639,1.30479E+12,,,
9/14/2000,BRITANNIA,EQ,632.1,638.75,649.8,634.1,647.75,642.65,643.98,6596,4.24769E+11,,,
9/15/2000,BRITANNIA,EQ,642.65,649.8,649.8,633.45,639.95,636.5,641.43,3244,2.08079E+11,,,
9/18/2000,BRITANNIA,EQ,636.5,640,655,627,640,644.3,642.01,13665,8.77307E+11,,,
9/19/2000,BRITANNIA,EQ,644.3,644.9,666,631.1,665,657.85,653.64,12267,8.01825E+11,,,
9/20/2000,BRITANNIA,EQ,657.85,675,710,665.5,710,689,680.46,14697,1.00007E+12,,,
9/21/2000,BRITANNIA,EQ,689,701,708.5,682,693,693.8,698.04,15430,1.07708E+12,,,
9/22/2000,BRITANNIA,EQ,693.8,670,684,663,679,678.5,675.59,7035,4.75275E+11,,,
9/25/2000,BRITANNIA,EQ,678.5,670,694,655.05,679.5,678.4,675.38,8411,5.68065E+11,,,
9/26/2000,BRITANNIA,EQ,678.4,672,675,665,668.05,670.35,671.35,7699,5.1687E+11,,,
9/27/2000,BRITANNIA,EQ,670.35,653.5,670,653.5,669.9,667.8,665.28,4980,3.31311E+11,,,
9/28/2000,BRITANNIA,EQ,667.8,695,695,660,660.7,660.7,665.84,2617,1.74251E+11,,,
9/29/2000,BRITANNIA,EQ,660.7,676,676,655.1,660,659.85,659.63,3294,2.17282E+11,,,
10/3/2000,BRITANNIA,EQ,659.85,651,669.9,651,655.85,653.1,655.57,3727,2.44332E+11,,,
10/4/2000,BRITANNIA,EQ,653.1,650,669.9,650,663,663.15,660.36,3676,2.42747E+11,,,
10/5/2000,BRITANNIA,EQ,663.15,667,695,660.1,680,681.15,676.31,6164,4.16875E+11,,,
10/6/2000,BRITANNIA,EQ,681.15,685,695,676.6,685,685.85,686.42,8201,5.62935E+11,,,
10/9/2000,BRITANNIA,EQ,685.85,688,707,681.1,700,701.9,693.16,10892,7.54992E+11,,,
10/10/2000,BRITANNIA,EQ,701.9,692,700,692,700,698.15,697.32,18649,1.30042E+12,,,
10/11/2000,BRITANNIA,EQ,698.15,710,716.2,676,700,698.85,695.7,24049,1.67309E+12,,,
10/12/2000,BRITANNIA,EQ,698.85,692,710,691.5,703.5,706.45,701.63,16154,1.13341E+12,,,
10/13/2000,BRITANNIA,EQ,706.45,700,763,697.25,703.5,747.1,728.59,40211,2.92973E+12,,,
10/16/2000,BRITANNIA,EQ,747.1,774.5,780,751.25,769,769.1,768.73,35198,2.70579E+12,,,
10/17/2000,BRITANNIA,EQ,769.1,770,770,740,740,762.7,759.74,27822,2.11376E+12,,,
10/18/2000,BRITANNIA,EQ,762.7,745,762,722,752.15,752.7,743.57,20029,1.48929E+12,,,
10/19/2000,BRITANNIA,EQ,752.7,750,755,736.6,750,746.95,746.75,5453,4.07202E+11,,,
10/20/2000,BRITANNIA,EQ,746.95,731,805.9,731,746,745.8,754.76,17364,1.31056E+12,,,
10/23/2000,BRITANNIA,EQ,745.8,736,755,736,743,744.75,745.57,8153,6.07865E+11,,,
10/24/2000,BRITANNIA,EQ,744.75,737,775,737,775,759.3,751,12136,9.11412E+11,,,
10/25/2000,BRITANNIA,EQ,759.3,758.5,760.05,746.1,750,750.15,750.5,13748,1.03178E+12,,,
10/26/2000,BRITANNIA,EQ,750.15,756,758,752,752.25,752.9,754.72,1815,1.36981E+11,,,
10/27/2000,BRITANNIA,EQ,752.9,745,812.9,745,755,751.65,761.44,6388,4.86405E+11,,,
10/30/2000,BRITANNIA,EQ,751.65,751,770,751,760,759.45,764.52,9960,7.61461E+11,,,
10/31/2000,BRITANNIA,EQ,759.45,753,762.5,753,762,756.35,756.07,10448,7.89938E+11,,,
11/1/2000,BRITANNIA,EQ,756.35,774,792,765.1,777.5,776.35,778.58,35814,2.78839E+12,,,
11/2/2000,BRITANNIA,EQ,776.35,784,808,780,800,804.1,798.53,77434,6.18335E+12,,,
11/3/2000,BRITANNIA,EQ,804.1,809,816,798,800.2,803.4,802.94,27445,2.20366E+12,,,
11/6/2000,BRITANNIA,EQ,803.4,800,815,799,800.1,800.5,802.5,11562,9.27856E+11,,,
11/7/2000,BRITANNIA,EQ,800.5,810,810,800,802.6,804.05,803.89,13797,1.10913E+12,,,
11/8/2000,BRITANNIA,EQ,804.05,802,820,801,807,809.5,809.41,15974,1.29296E+12,,,
11/9/2000,BRITANNIA,EQ,809.5,800.5,809.5,800,800.5,800.75,801.87,5150,4.12963E+11,,,
11/10/2000,BRITANNIA,EQ,800.75,806,806,799.1,802.05,803.1,802.13,15497,1.24305E+12,,,
11/13/2000,BRITANNIA,EQ,803.1,800,805,793.75,796.25,797.85,800.13,57271,4.58243E+12,,,
11/14/2000,BRITANNIA,EQ,797.85,794.2,810,790,810,804.3,798.91,15264,1.21946E+12,,,
11/15/2000,BRITANNIA,EQ,804.3,807,807,791.5,794.85,793.6,796.61,5300,4.22203E+11,,,
11/16/2000,BRITANNIA,EQ,793.6,792,801.1,784.9,800,799.15,795.13,7493,5.95792E+11,,,
11/17/2000,BRITANNIA,EQ,799.15,800,818,800,813.1,814.75,812.82,22535,1.8317E+12,,,
11/20/2000,BRITANNIA,EQ,814.75,815,819,810.5,816,815.8,815.02,7342,5.98386E+11,,,
11/21/2000,BRITANNIA,EQ,815.8,812,819,810,812,816,814.29,10358,8.43443E+11,,,
11/22/2000,BRITANNIA,EQ,816,802,810,800,800,801.45,802.64,15094,1.21151E+12,,,
11/23/2000,BRITANNIA,EQ,801.45,800,808.5,798,808.5,807.1,803.52,6909,5.55154E+11,,,
11/24/2000,BRITANNIA,EQ,807.1,811,812.4,802.15,809,810.25,809.67,9345,7.56634E+11,,,
11/27/2000,BRITANNIA,EQ,810.25,807.25,831.65,807.25,820,819.65,821.39,21635,1.77708E+12,,,
11/28/2000,BRITANNIA,EQ,819.65,823,827,821,825.6,826,824.5,12392,1.02172E+12,,,
11/29/2000,BRITANNIA,EQ,826,803.5,830,803.5,822,821.6,820.67,12671,1.03987E+12,,,
11/30/2000,BRITANNIA,EQ,821.6,834.9,834.9,818.5,832.95,830.65,827.16,18376,1.51998E+12,,,
12/1/2000,BRITANNIA,EQ,830.65,820,834.95,816,819.9,820.1,821.61,12051,9.90119E+11,,,
12/4/2000,BRITANNIA,EQ,820.1,805,819.75,785.7,786.5,788.9,797.05,22013,1.75455E+12,,,
12/5/2000,BRITANNIA,EQ,788.9,790,800,785,792.75,793.85,793.49,16420,1.30292E+12,,,
12/6/2000,BRITANNIA,EQ,793.85,794,805,785.05,785.05,788.95,791.46,10773,8.52639E+11,,,
12/7/2000,BRITANNIA,EQ,788.95,789,793.7,782,788.75,787.8,787.33,4669,3.67606E+11,,,
12/8/2000,BRITANNIA,EQ,787.8,783,794,783,791.5,792.8,790.16,7887,6.23199E+11,,,
12/11/2000,BRITANNIA,EQ,792.8,794.9,795,785.1,788.2,789.55,791.06,4595,3.63493E+11,,,
12/12/2000,BRITANNIA,EQ,789.55,788.25,793.95,788,791.9,789.6,790.69,6160,4.87063E+11,,,
12/13/2000,BRITANNIA,EQ,789.6,751.15,795,751.15,793.5,791.85,789.75,2267,1.79036E+11,,,
12/14/2000,BRITANNIA,EQ,791.85,786.1,793.1,786.05,786.05,787.75,789.44,11180,8.82597E+11,,,
12/15/2000,BRITANNIA,EQ,787.75,790,790,775,780.95,775.9,779.54,6564,5.11688E+11,,,
12/18/2000,BRITANNIA,EQ,775.9,750,780,725.55,771.95,770.5,772.65,23403,1.80823E+12,,,
12/19/2000,BRITANNIA,EQ,770.5,779,779,750.05,750.05,761.55,770.66,18299,1.41023E+12,,,
12/20/2000,BRITANNIA,EQ,761.55,752,772.85,752,770,771.35,768.98,2467,1.89707E+11,,,
12/21/2000,BRITANNIA,EQ,771.35,776,776,750,758,759.35,757.76,15685,1.18854E+12,,,
12/22/2000,BRITANNIA,EQ,759.35,762,763.9,750,761,756.1,754.1,3876,2.92291E+11,,,
12/26/2000,BRITANNIA,EQ,756.1,790,790,750,755.2,758.25,755.66,4958,3.74655E+11,,,
12/27/2000,BRITANNIA,EQ,758.25,767,780,765.65,774.5,775.05,773.83,5338,4.13069E+11,,,
12/28/2000,BRITANNIA,EQ,775.05,769,797.85,768.5,786,789.4,782.78,8360,6.54407E+11,,,
12/29/2000,BRITANNIA,EQ,789.4,800,806.65,780.2,797.2,802.4,796.15,6809,5.42099E+11,,,
1/1/2001,BRITANNIA,EQ,802.4,820,824,792.15,803.95,798.75,806.17,6141,4.95066E+11,,,
1/2/2001,BRITANNIA,EQ,798.75,795,815.5,791,805,799.95,796.58,5878,4.6823E+11,,,
1/3/2001,BRITANNIA,EQ,799.95,804.8,811,790,807,807.1,801.76,7576,6.07412E+11,,,
1/4/2001,BRITANNIA,EQ,807.1,814,814,790,798,793.15,804.75,8133,6.54504E+11,,,
1/5/2001,BRITANNIA,EQ,793.15,792,807,792,807,803.05,800.32,8885,7.11085E+11,,,
1/8/2001,BRITANNIA,EQ,803.05,807,816,802,814.75,813.85,813.54,23224,1.88936E+12,,,
1/9/2001,BRITANNIA,EQ,813.85,819.9,819.9,800,800,804.3,805.82,4825,3.88808E+11,,,
1/10/2001,BRITANNIA,EQ,804.3,815,815,791,795.25,795.2,802.23,6707,5.38055E+11,,,
1/11/2001,BRITANNIA,EQ,795.2,775,801,775,791.1,797,797.4,11958,9.5353E+11,,,
1/12/2001,BRITANNIA,EQ,797,783.5,798.75,783.5,790,786.3,790.13,13803,1.09061E+12,,,
1/15/2001,BRITANNIA,EQ,786.3,780,790,773,789,787.85,786.08,2154,1.69321E+11,,,
1/16/2001,BRITANNIA,EQ,787.85,789.9,790,775,781,777.15,780.79,5837,4.55748E+11,,,
1/17/2001,BRITANNIA,EQ,777.15,785,785,760,781,782.15,781.24,1723,1.34607E+11,,,
1/18/2001,BRITANNIA,EQ,782.15,768.15,782.45,768,775,772.35,774.51,1948,1.50875E+11,,,
1/19/2001,BRITANNIA,EQ,772.35,770,810,765.25,790,799.7,798.64,44907,3.58644E+12,,,
1/22/2001,BRITANNIA,EQ,799.7,780,800,780,785,781.15,785.69,3472,2.72793E+11,,,
1/23/2001,BRITANNIA,EQ,781.15,780,783.95,761,766.05,768.4,772.65,4261,3.29228E+11,,,
1/24/2001,BRITANNIA,EQ,768.4,760.5,785,760.5,769,767.8,769.84,10123,7.79313E+11,,,
1/25/2001,BRITANNIA,EQ,767.8,766,772.9,760,763,763.6,764.4,8720,6.66559E+11,,,
1/29/2001,BRITANNIA,EQ,763.6,775,775,750,762,761.4,759.95,5030,3.82254E+11,,,
1/30/2001,BRITANNIA,EQ,761.4,728,780,728,772,774.6,772.37,12858,9.9311E+11,,,
1/31/2001,BRITANNIA,EQ,774.6,795,800,770,792.25,797.55,792.35,16803,1.33138E+12,,,
2/1/2001,BRITANNIA,EQ,797.55,799.9,800.05,787,796.05,795.05,795.13,22197,1.76495E+12,,,
2/2/2001,BRITANNIA,EQ,795.05,795,800,792,798,796.5,796.54,3845,3.06269E+11,,,
2/5/2001,BRITANNIA,EQ,796.5,803,803,771,778,775.2,793.85,49539,3.93265E+12,,,
2/6/2001,BRITANNIA,EQ,775.2,766.05,785,765.25,772.25,773.85,773.59,6828,5.28207E+11,,,
2/7/2001,BRITANNIA,EQ,773.85,716.1,793,716.1,773.3,768.75,772.21,5410,4.17765E+11,,,
2/8/2001,BRITANNIA,EQ,768.75,779.9,785,761,781,780.55,780.13,7496,5.84787E+11,,,
2/9/2001,BRITANNIA,EQ,780.55,765,788,765,774,773.5,776,3471,2.69351E+11,,,
2/12/2001,BRITANNIA,EQ,773.5,784,807.5,771,800,797.95,797.29,28841,2.29946E+12,,,
2/13/2001,BRITANNIA,EQ,797.95,807.9,807.9,790,798,796.25,796.05,38983,3.10325E+12,,,
2/14/2001,BRITANNIA,EQ,796.25,805,823,797.25,810.95,807.7,805.12,53351,4.29538E+12,,,
2/15/2001,BRITANNIA,EQ,807.7,814,816.9,805,809,812.6,811.49,47738,3.87391E+12,,,
2/16/2001,BRITANNIA,EQ,812.6,801,814,801,805.2,807.1,808.68,11559,9.34757E+11,,,
2/19/2001,BRITANNIA,EQ,807.1,798,813,795,812,810.35,805.99,8236,6.63813E+11,,,
2/20/2001,BRITANNIA,EQ,810.35,806,811,800,801,801,803.47,8049,6.46714E+11,,,
2/21/2001,BRITANNIA,EQ,801,781,805.5,781,795,794.9,797.37,2759,2.19996E+11,,,
2/22/2001,BRITANNIA,EQ,794.9,789,804.8,785.6,788,790.25,791.99,4623,3.66139E+11,,,
2/23/2001,BRITANNIA,EQ,790.25,788.1,792,776,778.5,781.6,782.97,5270,4.12623E+11,,,
2/26/2001,BRITANNIA,EQ,781.6,770.2,780,728,772.35,774,760.33,5661,4.30425E+11,,,
2/27/2001,BRITANNIA,EQ,774,763.05,795,763.05,770.2,779.25,772.17,5875,4.53648E+11,,,
2/28/2001,BRITANNIA,EQ,779.25,720,800,720,725,733.7,762.16,16612,1.2661E+12,,,
3/1/2001,BRITANNIA,EQ,733.7,721.5,724.9,681,704,707.9,703.71,60400,4.2504E+12,,,
3/2/2001,BRITANNIA,EQ,707.9,733,733,690.25,726,717.9,713.62,15339,1.09463E+12,,,
3/5/2001,BRITANNIA,EQ,717.9,709,725,708,722,717.5,715.44,15099,1.08024E+12,,,
3/7/2001,BRITANNIA,EQ,717.5,717.55,720,700.1,708,707.75,708.05,6932,4.90821E+11,,,
3/8/2001,BRITANNIA,EQ,707.75,719.85,719.85,681.05,700,699.55,698.65,5582,3.89986E+11,,,
3/9/2001,BRITANNIA,EQ,699.55,685,749,671.25,692,695.1,691.14,5398,3.73075E+11,,,
3/12/2001,BRITANNIA,EQ,695.1,675,703.75,675,697,685,685.36,1508,1.03352E+11,,,
3/13/2001,BRITANNIA,EQ,685,676,735,645,666,661.85,666.07,5724,3.81258E+11,,,
